id,game,release_date,price,owners,developer,average_playtime,median_playtime,metascore,platform
20850,Help Me Escape! The Puzzle Maker's Office,2018-09-10,4.99,"0 .. 20,000",Brahn Games,0,0,NA
20851,Old Factory,2018-03-26,0.99,"0 .. 20,000",Falco Software,0,0,NA
20852,Bully Beatdown,2018-11-16,3.99,"0 .. 20,000",Almighty Games,0,0,NA
20853,Apocalypse Rider,2018-08-23,3.99,"0 .. 20,000",VRMonkey,0,0,NA
20854,Epic Car Factory,2018-04-9,14.99,"0 .. 20,000",Epic Devs LLC,0,0,NA
20855,Christmas Santa Troubles,2018-04-24,0.49,"0 .. 20,000",Unknown Indie Devs,0,0,NA
20856,Anima: Gate of Memories - The Nameless Chronicles,2018-06-19,19.99,"0 .. 20,000",Anima Project,0,0,NA
20857,Pixel Robot Hunter,2018-10-31,0.99,"0 .. 20,000",Tero Lunkka,0,0,NA
20858,Alien Invaders from the Planet Plorth,2018-01-15,3.99,"0 .. 20,000",Robert Lanthier,0,0,NA
20859,XRY,2018-06-22,0.99,"0 .. 20,000",XieRongYao,0,0,NA
20860,Handball Action Total,2018-02-16,11.99,"0 .. 20,000",netmin games,0,0,NA
20861,Journey of the Fox,2018-08-16,1.99,"0 .. 20,000",Ape Like Games,0,0,NA
20862,Mercury Race,2018-11-30,4.99,"0 .. 20,000",Herrero Games,0,0,NA
20863,Magical Fable: The Princess of Light,2018-09-19,1.99,"0 .. 20,000",MagicHouse,0,0,NA
20864,2048,2018-11-1,4.99,"0 .. 20,000","Lucas Alexander Visual Arts, Nicolai Clemmensen, Gabriele Cirulli",0,0,NA
20865,Rabbit Valley Legend (兔子山谷传说),2018-05-6,11.99,"0 .. 20,000","Bamboo Secrets Co.,Limited",0,0,NA
20866,The Bounty: Deluxe Edition,2018-01-8,4.99,"0 .. 20,000",The Ludicrous Ones,0,0,NA
20867,Show Me What You Got,2018-04-19,4.99,"0 .. 20,000",Blacksmith Studios,0,0,NA
20868,Zombie Murder,2018-03-12,1.99,"0 .. 20,000",Falco Software,0,0,NA
20869,鉄道運転士 Railroad operator,2018-03-8,11.99,"0 .. 20,000","CRAVA,Inc.",0,0,NA
20870,Lawnmower Game 3: Horror,2018-10-10,1.99,"0 .. 20,000","Tero Lunkka, Jacob Clevenger",0,0,NA
20871,GameDevDan vs Life,2018-03-15,5.99,"0 .. 20,000","Chequered Ink Ltd., GameDevDan",0,0,NA
20872,Explomania,2018-02-22,4.99,"0 .. 20,000",Render System,0,0,NA
20873,IMPOSSIBLE FIGHTER FROG,2018-02-21,10.99,"0 .. 20,000",CREATIV GAME DEVELOPER LLC.,0,0,NA
20874,Whispering Flames,2018-11-17,2.99,"0 .. 20,000",Red Cattus,0,0,NA
20875,Super Army of Tentacles 3: The Search for Army of Tentacles 2: Black GOAT of the Woods Edition,2018-02-5,11.99,"0 .. 20,000",Stegalosaurus Game Development,0,0,NA
20876,WitchAction,2018-11-22,9.99,"0 .. 20,000","SouzaiSoftSugar, そうざいそふとSugar",0,0,NA
20877,Chess Sphere,2018-12-7,NA,"0 .. 20,000",betamaximus-128,0,0,NA
20878,Dungeon Rustlers,2018-03-21,4.99,"0 .. 20,000","Zimventures, LLC",0,0,NA
20879,Fairune Collection,2018-05-16,9.99,"0 .. 20,000","SKIPMORE, ESQUADRA,inc.",0,0,NA
20880,Bubble Burst,2018-12-24,2.99,"0 .. 20,000",Iurii Batalkin,0,0,NA
20881,Bubble Blast Rescue VR,2018-02-8,9.99,"0 .. 20,000",Magma Mobile,0,0,NA
20882,Indentured Servant,2018-06-8,NA,"0 .. 20,000",Saoi Games,0,0,NA
20883,Let's zig zag,2018-02-3,0.49,"0 .. 20,000",Dexion Games,0,0,NA
20884,The Amazing Bernard,2018-04-11,1.99,"0 .. 20,000",Kumkwat Entertainment,0,0,NA
20885,Sure Footing,2018-03-30,9.99,"0 .. 20,000",Table Flip Games,0,0,NA
20886,Amethlion,2018-08-27,1.99,"0 .. 20,000",Dynamic zero,0,0,NA
20887,Dead by Death,2018-07-18,4.99,"0 .. 20,000",Wei Shi,0,0,NA
20888,Legends of the Universe - Cosmic Bounty,2018-01-16,1.99,"0 .. 20,000",LunarCore Games,0,0,NA
20889,ORE,2018-05-1,NA,"0 .. 20,000",Couch Cosmonauts LLC,0,0,NA
20890,DEEP SPACE | Space-Platformer,2018-05-8,4.99,"0 .. 20,000",BUG-Studio,0,0,NA
20891,One Hunt,2018-07-16,1.99,"0 .. 20,000",Jonathan Moye,0,0,NA
20892,7th Sea: A Pirate's Pact,2018-12-14,4.99,"0 .. 20,000",Choice of Games,0,0,NA
20893,1943 Deadly Desert,2018-05-15,3.39,"0 .. 20,000",HandyGames,0,0,NA
20894,Waiting for the Loop,2018-01-11,1.99,"0 .. 20,000",Side Group,0,0,NA
20895,Cowboy : Attack of Wild Animal,2018-05-17,2.99,"0 .. 20,000",TwinStarGames,0,0,NA
20896,Lost,2018-07-9,0.49,"0 .. 20,000",RewindApp,0,0,NA
20897,Idol Quest VR,2018-03-26,NA,"0 .. 20,000",NA,0,0,NA
20898,TSA Frisky,2018-05-17,6.99,"0 .. 20,000",Out There Entertainment,0,0,NA
20899,Stripper Anya 2 X-MiGuFighters,2018-03-1,9.99,"0 .. 20,000","X-MiGuPLAY, LLC",0,0,NA
20900,Color by Number - Pixel Draw,2018-08-22,0.49,"0 .. 20,000",Pixel Draw,0,0,NA
20901,Allison's Diary: Rebirth,2018-12-8,9.99,"0 .. 20,000",KR Games,0,0,NA
20902,The Ino Chronicles: Ascension,2018-03-30,1.99,"0 .. 20,000",Chromethean Productions,0,0,NA
20903,American Railroads - Summit River & Pine Valley,2018-04-20,14.99,"0 .. 20,000",Stefan Kelnberger,0,0,NA
20904,Ancient Frontier: Steel Shadows BETA,2018-11-24,NA,"0 .. 20,000","Fair Weather Studios, LLC",0,0,NA
20905,Blood Money,2018-07-12,5.99,"0 .. 20,000",Choice of Games,0,0,NA
20906,Shatter EVERYTHING (VR),2018-05-14,5.99,"0 .. 20,000",Singular Dream,0,0,NA
20907,Lost Frontier,2018-10-19,9.99,"0 .. 20,000","Mika Mobile, Inc.",0,0,NA
20908,Last Days Of Tascaria,2018-04-27,19.99,"0 .. 20,000",Baltica Games,0,0,NA
20909,Tank Game,2018-02-2,0.99,"0 .. 20,000",Dexion Games,0,0,NA
20910,The Duller,2018-05-8,0.99,"0 .. 20,000",Nekyau Games,0,0,NA
20911,Hentai Puzzle Classic,2018-11-9,1.99,"0 .. 20,000",EncoderX,0,0,NA
20912,Brainfuck,2018-09-27,2.99,"0 .. 20,000",Esoterics,0,0,NA
20913,Techwars Deathmatch,2018-04-17,4.99,"0 .. 20,000",Argus Games,0,0,NA
20914,Hide The Body,2018-03-2,5.99,"0 .. 20,000",Dan Kenny,0,0,NA
20915,Twisted Sails,2018-03-26,NA,"0 .. 20,000",25% Games,0,0,NA
20916,Existential Kitty Cat RPG,2018-04-5,1.99,"0 .. 20,000",Brewsterland Studios,0,0,NA
20917,Gamer Sensei's Range Royale,2018-09-17,5.99,"0 .. 20,000",Gamer Sensei,0,0,NA
20918,Heroes Of Hellas 4: Birth Of Legend,2018-02-14,5.99,"0 .. 20,000",Jaibo Games,0,0,NA
20919,Deep Space Shooter,2018-11-15,1.99,"0 .. 20,000",Altair Game,0,0,NA
20920,The Kremer Collection VR Museum,2018-06-8,9.99,"0 .. 20,000",Moyosa Media BV,0,0,NA
20921,"ACT IT OUT XL! - A Party Game for Twitch, Mixer and YouTube",2018-03-6,9.99,"0 .. 20,000",Snap Finger Click,0,0,NA
20922,ReThink 2,2018-10-2,9.99,"0 .. 20,000",Yaeko,0,0,NA
20923,Hex Two,2018-06-8,6.99,"0 .. 20,000",Studio Goya,0,0,NA
20924,Platform Golf,2018-01-2,0.99,"0 .. 20,000",Patrick Hofmann,0,0,NA
20925,Among the Dead,2018-05-30,4.99,"0 .. 20,000",morojenoe's empire,0,0,NA
20926,Dino Dawn,2018-05-11,4.99,"0 .. 20,000",neonboxgames,0,0,NA
20927,Evolo.Evolution,2018-09-4,0.99,"0 .. 20,000",OurLastSpring,0,0,NA
20928,Bunker Rush,2018-05-18,1.99,"0 .. 20,000",Luxuria,0,0,NA
20929,The Agency: Chapter 2,2018-03-8,4.99,"0 .. 20,000",Sapphire Dragon Productions,0,0,NA
20930,John:Condemned,2018-10-31,NA,"0 .. 20,000",Blue Commands,0,0,NA
20931,Gun Rage,2018-09-17,9.99,"0 .. 20,000",Denis Galewski,0,0,NA
20932,CastleGuard,2018-11-2,5.99,"0 .. 20,000",Gearing Studios,0,0,NA
20933,CubeRun,2018-03-16,1.99,"0 .. 20,000",Gunnevik,0,0,NA
20934,Dinosaur Safari VR,2018-10-15,NA,"0 .. 20,000","Hollowhead, Inc.",0,0,NA
20935,Dead Mayhem,2018-07-19,5.99,"0 .. 20,000",EnchantedLands,0,0,NA
20936,SimpleRockets 2,2018-11-8,14.99,"0 .. 20,000","Jundroo, LLC",0,0,NA
20937,Grimante,2018-02-8,4.99,"0 .. 20,000",aftermonk,0,0,NA
20938,Don't Shoot Rabbit / 不要射中兔子,2018-12-19,0.99,"0 .. 20,000",Fs studio,0,0,NA
20939,七夜怪谈 - 都市校园禁锢传说,2018-09-20,0.99,"0 .. 20,000",Atansoft,0,0,NA
20940,Hello Charlotte EP3: Childhood's End,2018-01-4,2.99,"0 .. 20,000",etherane,0,0,NA
20941,VRQ Test,2018-04-11,NA,"0 .. 20,000",Vectorush,0,0,NA
20942,Mhakna Gramura and Fairy Bell,2018-02-19,4.99,"0 .. 20,000",ALICE IN DISSONANCE,0,0,NA
20943,LOGistICAL: Russia,2018-02-8,19.99,"0 .. 20,000",Sacada,0,0,NA
20944,Epic roll,2018-09-14,NA,"0 .. 20,000",Garnudo Games,0,0,NA
20945,Progetto Ustica,2018-09-6,NA,"0 .. 20,000","IV Productions, Game-S",0,0,NA
20946,Escape the Omnochronom!,2018-08-23,4.99,"0 .. 20,000",Keith Burgun Games,0,0,NA
20947,Human-powered spacecraft,2018-05-3,0.99,"0 .. 20,000",Shiv,0,0,NA
20948,Land of Puzzles: Battles,2018-09-8,4.99,"0 .. 20,000",Ripknot Systems,0,0,NA
20949,Kick The Puppet,2018-12-7,0.49,"0 .. 20,000",RewindApp,0,0,NA
20950,Mafia Gambling,2018-03-11,4.99,"0 .. 20,000",Gamenesis,0,0,NA
20951,众生,2018-02-28,14.99,"0 .. 20,000",边境游戏工作室,0,0,NA
20952,IronBorn,2018-09-12,4.99,"0 .. 20,000",Valkyria,0,0,NA
20953,King of the Eggs,2018-02-14,14.99,"0 .. 20,000",Mr Alpaca Games,0,0,NA
20954,Teleportals. I swear it's a nice game,2018-06-15,0.99,"0 .. 20,000",PixelGreeds,0,0,NA
20955,Roving in the Dark,2018-08-3,9.99,"0 .. 20,000",Hayo van Reek,0,0,NA
20956,Assault Spy / アサルトスパイ,2018-10-2,29.99,"0 .. 20,000",Wazen,0,0,NA
20957,Geography Quiz,2018-03-13,4.99,"0 .. 20,000",Chamomile Software,0,0,NA
20958,Game Dev Studio,2018-03-12,6.99,"0 .. 20,000",Roman Glebenkov,0,0,NA
20959,Ultra Pig,2018-12-4,0.99,"0 .. 20,000",LillyWelland inc.,0,0,NA
20960,Super Daryl Deluxe,2018-04-10,19.99,"0 .. 20,000",Dan & Gary Games,0,0,NA
20961,Nocturne of Steel,2018-09-27,2.99,"0 .. 20,000",Games by Bill B.,0,0,NA
20962,Catch & Release,2018-06-7,19.99,"0 .. 20,000",metricminds GmbH & Co KG,0,0,NA
20963,Minako,2018-06-6,4.99,"0 .. 20,000",Elliott,0,0,NA
20964,Project LUX,2018-02-2,24.99,"0 .. 20,000",Spicy Tails,0,0,NA
20965,STAX,2018-02-1,1.99,"0 .. 20,000",Moda Code Games,0,0,NA
20966,GNOG,2018-07-17,9.99,"0 .. 20,000",KO_OP,0,0,NA
20967,SYMMETRIC,2018-11-15,0.99,"0 .. 20,000",Life Jumb DT,0,0,NA
20968,Photo Finish,2018-10-31,5.99,"0 .. 20,000",Jadefire Gaming,0,0,NA
20969,~necromancy~Emily's Escape,2018-10-27,14.99,"0 .. 20,000",PinkPeachStudio,0,0,NA
20970,V.O.I.D.,2018-11-29,4.99,"0 .. 20,000",NAPE GAMES,0,0,NA
20971,Shantae: Half-Genie Hero Ultimate Edition,2018-05-8,29.99,"0 .. 20,000",WayForward,0,0,NA
20972,Space Toads Mayhem,2018-11-20,3.99,"0 .. 20,000",LimeVibe Games,0,0,NA
20973,Robotics in VR,2018-04-5,9.99,"0 .. 20,000",VRobot,0,0,NA
20974,LUMINES REMASTERED,2018-06-26,14.99,"0 .. 20,000",Resonair,0,0,NA
20975,美丽新世界i Brave New World i,2018-09-30,3.99,"0 .. 20,000",Never Knows Best制作组,0,0,NA
20976,Pottery Crafts: Hand-Made Simulator,2018-03-15,5.99,"0 .. 20,000",GameChain,0,0,NA
20977,Shooting Hurts,2018-09-18,NA,"0 .. 20,000",Jakob Vidal,0,0,NA
20978,Dark Ghost RPG,2018-04-17,0.59,"0 .. 20,000","Nikita ""Ghost_RUS""",0,0,NA
20979,Evolution of Ages: Settlements,2018-02-2,18.99,"0 .. 20,000",TREON Games,0,0,NA
20980,Global Soccer Manager 2018,2018-04-6,8.99,"0 .. 20,000",Forever Young Games,0,0,NA
20981,KOEWOTAYORINI SP / 声之寄托SP,2018-02-13,1.99,"0 .. 20,000",あみそ組,0,0,NA
20982,Tale of the Fragmented Star: Single Fragment Version / 星の欠片の物語、ひとかけら版,2018-11-22,24.99,"0 .. 20,000","自転車創業, フォージビジョン株式会社",0,0,NA
20983,Oik 4,2018-06-17,0.69,"0 .. 20,000",Crew Lab,0,0,NA
20984,Love or Loved - A Bullet For My Valentine,2018-02-8,4.99,"0 .. 20,000",GamerzDan,0,0,NA
20985,Treadnauts,2018-08-17,9.99,"0 .. 20,000",Topstitch Games,0,0,NA
20986,Ninja Midori,2018-06-7,0.99,"0 .. 20,000",BajoGames,0,0,NA
20987,Fluffy Horde,2018-11-7,9.99,"0 .. 20,000",Turtle Juice,0,0,NA
20988,Zombie Builder Defense,2018-11-2,1.99,"0 .. 20,000",NOHAM Games,0,0,NA
20989,Two Wars - Part 1,2018-07-9,NA,"0 .. 20,000",Triority,0,0,NA
20990,VR Furballs - Demolition,2018-11-9,11.99,"0 .. 20,000",Gamily Studios,0,0,NA
20991,Squash Kings VR,2018-03-12,14.99,"0 .. 20,000",Appnori Inc.,0,0,NA
20992,Diabolic,2018-03-26,3.99,"0 .. 20,000",MyDreamForever,0,0,NA
20993,Cthulhu Mythos RPG -The Sleeping Girl of the Miasma Sea-,2018-09-26,5.99,"0 .. 20,000",AlchemyBlue,0,0,NA
20994,Feather Of Praying 羽翼的祈愿,2018-06-6,1.99,"0 .. 20,000",秋之忧郁,0,0,NA
20995,Vertigo FPS,2018-06-27,8.99,"0 .. 20,000","Lothor, Informo",0,0,NA
20996,Doodle Date,2018-04-19,1.99,"0 .. 20,000",Nicholas Lives,0,0,NA
20997,Stonetowers,2018-11-7,13.99,"0 .. 20,000",Gareloch Games,0,0,NA
20998,Landinar: Into the Void,2018-09-18,19.99,"0 .. 20,000",Convoy Games,0,0,NA
20999,Onslaught: Armoured Assault,2018-10-14,4.99,"0 .. 20,000",Lazy Friday Studio,0,0,NA
21000,DEFENDER 3D,2018-10-23,6.99,"0 .. 20,000",Blueshift Media,0,0,NA
21001,Total Singu,2018-06-13,2.99,"0 .. 20,000",xRANDBOx,0,0,NA
21002,Z: The End,2018-06-15,4.99,"0 .. 20,000",Ridgeline Studios,0,0,NA
21003,Pleasure Puzzle:Sexy Girls 趣拼拼：性感少女,2018-10-1,0.99,"0 .. 20,000",冷笑黑妖,0,0,NA
21004,Nothin' But Net,2018-05-28,9.99,"0 .. 20,000","What Up Games, LLC",0,0,NA
21005,江湖求生 Ganghood Survival,2018-11-12,NA,"0 .. 20,000",雷武游戏,0,0,NA
21006,Predicate,2018-11-16,9.99,"0 .. 20,000",Radio 13 Games,0,0,NA
21007,Q-YO Blaster,2018-01-15,9.99,"0 .. 20,000",Team Robot Black Hat,0,0,NA
21008,Suitchi,2018-10-25,2.99,"0 .. 20,000",GuruWorks,0,0,NA
21009,OVERWHELM,2018-06-11,9.99,"0 .. 20,000",Ruari O'Sullivan,0,0,NA
21010,Prank Masters ~ Otome Visual Novel,2018-06-2,15.99,"0 .. 20,000",Lockvia Studios,0,0,NA
21011,Quible Sphere,2018-07-13,1.99,"0 .. 20,000",Hertzole,0,0,NA
21012,Lost in Spice,2018-06-7,NA,"0 .. 20,000","Theo Tsapakos, Will Kane, Bryan Song, Jacob Ginsparg",0,0,NA
21013,Highscore Processing Unit,2018-05-4,1.99,"0 .. 20,000",Codrer,0,0,NA
21014,Forbidden Clicker Party,2018-01-29,2.99,"0 .. 20,000",OneShark,0,0,NA
21015,Dinoku,2018-02-12,2.99,"0 .. 20,000",Prince Game Studio,0,0,NA
21016,Coffee Crisis,2018-05-4,9.99,"0 .. 20,000",Mega Cat Studios,0,0,NA
21017,Fading Visage,2018-05-29,6.99,"0 .. 20,000",Trapped in Despair,0,0,NA
21018,E-Startup,2018-04-26,0.99,"0 .. 20,000",Polytale,0,0,NA
21019,My Riding Stables: Your Horse breeding,2018-11-15,19.99,"0 .. 20,000",Independent Arts Software,0,0,NA
21020,The Searcher Wild West Adventure,2018-07-12,0.99,"0 .. 20,000","Nikita ""Ghost_RUS""",0,0,NA
21021,Don't Bite Me Bro! +,2018-07-16,0.99,"0 .. 20,000",MUIFWEGO,0,0,NA
21022,Capsella The Lights of Lucern,2018-06-22,6.99,"0 .. 20,000",Bravery Software,0,0,NA
21023,Viki Spotter: Space Mission,2018-05-11,1.99,"0 .. 20,000",For Kids,0,0,NA
21024,Ritter,2018-08-12,0.99,"0 .. 20,000",CasGames,0,0,NA
21025,Righty Tighty XL,2018-05-14,0.99,"0 .. 20,000",Nickervision Studios,0,0,NA
21026,Dread station,2018-02-22,0.99,"0 .. 20,000",CASGames,0,0,NA
21027,Pirates of the Polygon Sea,2018-11-30,8.99,"0 .. 20,000",Praxia Entertainment,0,0,NA
21028,Audio Editor,2018-07-30,8.99,"0 .. 20,000",Music Paradise,0,0,NA
21029,WARMA,2018-06-19,11.99,"0 .. 20,000",WARMA Corporation,0,0,NA
21030,Analistica Academy,2018-04-6,7.99,"0 .. 20,000",Epic Works,0,0,NA
21031,Strategic Command WWII: World at War,2018-12-6,39.99,"0 .. 20,000",Fury Software,0,0,NA
21032,Egg Teacher VR,2018-10-4,NA,"0 .. 20,000",Brighter3D Software Development Ltd.,0,0,NA
21033,Galactic Lander,2018-10-4,NA,"0 .. 20,000",ZeroByter Games,0,0,NA
21034,The Firlyn Stones *No More Updates*,2018-05-1,NA,"0 .. 20,000",Voyder Rozann,0,0,NA
21035,Monster Garden,2018-02-8,4.99,"0 .. 20,000",Zack Wood,0,0,NA
21036,Where is my family,2018-08-11,7.64,"0 .. 20,000",Joël Keutgen,0,0,NA
21037,Dead,2018-04-6,4.99,"0 .. 20,000",Alec Smith,0,0,NA
21038,ZOOMnBOOM,2018-08-29,0.99,"0 .. 20,000",MooCow Games,0,0,NA
21039,Tower climber,2018-03-22,0.99,"0 .. 20,000",Easy game,0,0,NA
21040,Forgotten Realm RPG,2018-06-1,4.99,"0 .. 20,000",Triyo,0,0,NA
21041,WORLDS AT WAR (Monitors & VR),2018-03-9,19.99,"0 .. 20,000",Muddy Pixel,0,0,NA
21042,Seishin - Virtual Rhythm,2018-02-20,0.99,"0 .. 20,000",Sean Reilly,0,0,NA
21043,Chessaria: The Tactical Adventure (Chess),2018-03-8,19.99,"0 .. 20,000",Pixel Wizards,0,0,NA
21044,Slave Ghost,2018-11-29,0.99,"0 .. 20,000","Nikita ""Ghost_RUS""",0,0,NA
21045,Rhythm World - Master Project,2018-02-13,4.99,"0 .. 20,000",Extra Dimension,0,0,NA
21046,Ape Hit,2018-08-31,3.99,"0 .. 20,000","Malika K. LLC, Zombie's Delight Studio",0,0,NA
21047,Limouzik,2018-06-18,19.99,"0 .. 20,000",Limouzik SAS,0,0,NA
21048,HUBE: Seeker of Achievements,2018-05-16,0.99,"0 .. 20,000",AFBIK Studio,76,38,NA
21049,Glow Ball - Not A Billiard Puzzle Game,2018-05-18,3.99,"0 .. 20,000",WTFOMGames,0,0,NA
21050,Dough,2018-03-20,11.99,"0 .. 20,000",Ermao Animation,0,0,NA
21051,Tinja,2018-02-23,0.99,"0 .. 20,000",WhiteNutGames,0,0,NA
21052,Travel Mosaics 6: Christmas Around the World,2018-12-3,0.99,"0 .. 20,000",Jetdogs Studios,0,0,NA
21053,Gym Simulator,2018-11-17,1.99,"0 .. 20,000",Kavkaz Sila Games,0,0,NA
21054,Fleet Star V,2018-10-22,5.99,"0 .. 20,000",Eric Ferguson,0,0,NA
21055,Carly and the Reaperman - Escape from the Underworld,2018-06-19,19.99,"0 .. 20,000",Odd Raven Studios,0,0,NA
21056,Majula Frontier,2018-09-19,14.99,"0 .. 20,000",EF Universe Games LLC,0,0,NA
21057,PIXELMAN,2018-02-28,2.99,"0 .. 20,000",Kindermann Corp.,0,0,NA
21058,Ghostman: The Council Calamity,2018-07-26,0.99,"0 .. 20,000",Sean Walsh,0,0,NA
21059,Z55Z,2018-03-2,3.99,"0 .. 20,000",Anatoliy Loginovskikh,0,0,NA
21060,GlobalMap Astro,2018-06-12,54.99,"0 .. 20,000",Gradoservice,0,0,NA
21061,WW Fantasy,2018-05-5,2.99,"0 .. 20,000",Lcc,0,0,NA
21062,Border Of Insanity,2018-10-9,3.99,"0 .. 20,000",Falco Games,0,0,NA
21063,Deep Voyage,2018-05-4,9.99,"0 .. 20,000",Notus Games Ltd.,0,0,NA
21064,The Master,2018-01-29,0.99,"0 .. 20,000","Gem Rose Accent, Corentin Derbré",0,0,NA
21065,Glass Painting: Winter Art,2018-12-14,4.99,"0 .. 20,000",Art Of Adventures,0,0,NA
21066,Dash Blitz,2018-03-20,4.99,"0 .. 20,000",X-Joy Games,0,0,NA
21067,Flashback,2018-11-29,9.99,"0 .. 20,000",Paul Cuisset,0,0,NA
21068,Shooter Game,2018-09-14,14.99,"0 .. 20,000",Anazz,0,0,NA
21069,Satori Sounds VR,2018-02-23,4.99,"0 .. 20,000","ZCat Systems, LLC",0,0,NA
21070,Forgotten Hill Mementoes,2018-03-6,1.99,"0 .. 20,000",FM Studio,0,0,NA
21071,Telophase,2018-04-23,NA,"0 .. 20,000","Telophase Studios, LLC",0,0,NA
21072,Bomb Labyrinth,2018-04-29,4.99,"0 .. 20,000",Jigsaw Unravel,0,0,NA
21073,"Movavi Video Suite 18 - Video Making Software - Edit, Convert, Capture Screen, and more",2018-12-2,79.99,"0 .. 20,000",Movavi,0,0,NA
21074,The Devil's Garden,2018-08-14,13.99,"0 .. 20,000","Michael L. Fiorentino Gutierrez, Lorenzo Games",0,0,NA
21075,[MARS] Total Warfare,2018-12-1,NA,"0 .. 20,000",TCR,0,0,NA
21076,Night Drive VR,2018-03-2,2.99,"0 .. 20,000",AntiAnti,0,0,NA
21077,Infinos Gaiden,2018-01-19,10.99,"0 .. 20,000",Picorinne Soft,0,0,NA
21078,The Martian Job,2018-10-5,3.99,"0 .. 20,000",Choice of Games,0,0,NA
21079,Kitty Hawk,2018-01-3,0.99,"0 .. 20,000",idsibidsi games,0,0,NA
21080,WARPZONE DRIFTER,2018-11-19,0.99,"0 .. 20,000",Walter Machado,0,0,NA
21081,Unexpected Journey 奇幻之旅,2018-07-1,0.99,"0 .. 20,000",Black Phoenix Studio,0,0,NA
21082,Domiverse,2018-03-7,12.99,"0 .. 20,000",Haunted Tie,0,0,NA
21083,RoboHeist VR,2018-04-13,12.99,"0 .. 20,000",Blob Lab,0,0,NA
21084,Mouse Enhancer Pro,2018-07-12,7.99,"0 .. 20,000",DanD,0,0,NA
21085,Draft Day Sports: Pro Basketball 2019,2018-11-13,29.99,"0 .. 20,000",Wolverine Studios,0,0,NA
21086,The Orphaned Soul,2018-09-17,3.99,"0 .. 20,000",SimProse Studios,0,0,NA
21087,Supaplex,2018-05-9,9.99,"0 .. 20,000",InArcade,0,0,NA
21088,2084,2018-12-13,9.99,"0 .. 20,000",Feardemic,0,0,NA
21089,Lepur,2018-01-9,0.99,"0 .. 20,000","Sochnoslivka, Luis Zuno",0,0,NA
21090,The Inner Friend,2018-09-6,14.99,"0 .. 20,000",PLAYMIND,0,0,NA
21091,Wars and Battles: October War,2018-11-28,12.99,"0 .. 20,000",Battle Factory,0,0,NA
21092,"PowerDirector 17 Ultimate - Video editing, Video editor, making videos",2018-10-15,129.99,"0 .. 20,000",CyberLink,0,0,NA
21093,Zed Survival,2018-02-20,1.99,"0 .. 20,000",JibbyJib,0,0,NA
21094,Dimetrosaur,2018-09-8,10.99,"0 .. 20,000",Grade 9 Games,0,0,NA
21095,DOOMED,2018-06-3,6.99,"0 .. 20,000",Bloody Pixel,0,0,NA
21096,Sakura and Crit: The Mock Game,2018-08-10,1.99,"0 .. 20,000",Critoniuum,0,0,NA
21097,Geometry Rush,2018-07-13,0.49,"0 .. 20,000",RewindApp,0,0,NA
21098,Factory of Monsters,2018-06-18,1.99,"0 .. 20,000",TSN Entertainment,0,0,NA
21099,WeakWood Throne,2018-01-30,7.99,"0 .. 20,000",waterxmelon,0,0,NA
21100,Space Hodsola,2018-05-15,3.99,"0 .. 20,000",Sochnoslivka,0,0,NA
21101,Escape Doodland,2018-11-30,3.99,"0 .. 20,000",flukyMachine,0,0,NA
21102,Greece Defense TD,2018-03-9,3.99,"0 .. 20,000",GameArx,0,0,NA
21103,Cine Tracer,2018-09-28,89.99,"0 .. 20,000",Matt Workman,0,0,NA
21104,Blitz Freak,2018-08-6,8.99,"0 .. 20,000",ActEvolve Inc.,0,0,NA
21105,NEKOKORO,2018-08-16,4.99,"0 .. 20,000",Mikołaj Spychał,0,0,NA
21106,Witoo VR photo viewer,2018-10-23,NA,"0 .. 20,000",Jérémy Beuchot,0,0,NA
21107,Space Battle VR,2018-12-14,14.99,"0 .. 20,000",Raba Games,0,0,NA
21108,Helidefence,2018-12-4,0.99,"0 .. 20,000",vadimalexepta,0,0,NA
21109,Hyperspace Dogfights,2018-05-14,9.99,"0 .. 20,000",Sleeper Games,0,0,NA
21110,В поисках Атлантиды,2018-11-1,1.99,"0 .. 20,000",Dmitr Che,0,0,NA
21111,利刃 (Blade),2018-12-20,18.99,"0 .. 20,000",ECool Game,0,0,NA
21112,Chessboard Kingdoms,2018-11-16,4.99,"0 .. 20,000",Hashed Egg,0,0,NA
21113,Seek Etyliv,2018-05-19,5.19,"0 .. 20,000",Rokas,0,0,NA
21114,RAZ,2018-09-13,0.99,"0 .. 20,000",Team.WM,0,0,NA
21115,Blind,2018-09-18,24.99,"0 .. 20,000",Tiny Bull Studios,0,0,NA
21116,OldGrad,2018-02-27,0.99,"0 .. 20,000",Manif,0,0,NA
21117,Retroids,2018-07-6,4.99,"0 .. 20,000",Chaos Theory Studios,0,0,NA
21118,Russian World,2018-04-4,0.49,"0 .. 20,000","Nikita ""Ghost_RUS""",0,0,NA
21119,Tempest Citadel,2018-04-17,19.99,"0 .. 20,000",Aartform Games,0,0,NA
21120,Polymatic,2018-06-27,0.99,"0 .. 20,000",FUNdation,0,0,NA
21121,Noir Chronicles: City of Crime,2018-01-25,7.49,"0 .. 20,000",Brave Giant LTD,0,0,NA
21122,Viki Spotter: Undersea,2018-02-7,1.99,"0 .. 20,000",For Kids,0,0,NA
21123,Off the Record: The Final Interview Collector's Edition,2018-06-6,NA,"0 .. 20,000",Eipix Entertainment,0,0,NA
21124,The Subject,2018-11-30,4.99,"0 .. 20,000",DarkStone Digital,0,0,NA
